win_rate,win_rate_percent,attendance,,,total_homegame_attendance,year,,,win_rate,win_rate_percent,year,,,attendance,win_rate,win_rate_percent,team,,NYA,2006902,1950,1930529,1951,-76373,,,,,,,
0.51,51.2,2392471,,,,,,,0.567901235,56.8,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2418483,,,,,,,0.409937888,41.0,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2512069,,,,,,,0.524691358,52.5,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2619843,,,,,,,0.339506173,34.0,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2697456,,,,,,,0.610062893,61.0,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2829930,,,,,,,0.530864198,53.1,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2831385,,,,,,,0.540372671,54.0,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2869144,,,,,,,0.62345679,62.3,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,2875245,,,,,,,0.567901235,56.8,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,3089222,,,,,,,0.450617284,45.1,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,3893433,,,,,,,0.456790123,45.7,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.2,3906328,,,,,,,0.444444444,44.4,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.3,274715,,,,,,,0.469135802,46.9,1976,,,,,,,,,,,,,,,,,,,,
0.51,51.3,11000,,,,,,,0.37654321,37.7,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,222500,,,,,,,0.602484472,60.2,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,100000,,,,,,,0.602484472,60.2,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,313000,,,,,,,0.456790123,45.7,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,677500,,,,,,,0.555555556,55.6,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,1178828,,,,,,,0.5,50.0,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.3,127000,,,,,,,0.543209877,54.3,1977,,,,,,,,,,,,,,,,,,,,
0.51,51.4,1985910,,,,,,,0.440993789,44.1,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,33755,,,,,,,0.456790123,45.7,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,779552,,,,,,,0.5,50.0,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,938516,,,,,,,0.62962963,63.0,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,1043409,,,,,,,0.604938272,60.5,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,1470977,,,,,,,0.413580247,41.4,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,1785360,,,,,,,0.52173913,52.2,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,2643428,,,,,,,0.462962963,46.3,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.5,2774849,,,,,,,0.617283951,61.7,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,1508563,,,,,,,0.395061728,39.5,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,2137434,,,,,,,0.391304348,39.1,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,3168859,,,,,,,0.62345679,62.3,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,3407104,,,,,,,0.592592593,59.3,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,56000,,,,,,,0.425925926,42.6,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,106500,,,,,,,0.395061728,39.5,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,341192,,,,,,,0.462962963,46.3,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,4740,,,,,,,0.512345679,51.2,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,130532,,,,,,,0.580246914,58.0,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,137298,,,,,,,0.335403727,33.5,1977,,,,,,,,,,,,,,,,,,,,
0.52,51.6,856025,,,,,,,0.425925926,42.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.6,113000,,,,,,,0.559006211,55.9,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.6,650500,,,,,,,0.607361963,60.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1026477,,,,,,,0.537037037,53.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1227449,,,,,,,0.440993789,44.1,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1558391,,,,,,,0.487654321,48.8,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1642523,,,,,,,0.571428571,57.1,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1659472,,,,,,,0.433962264,43.4,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1669349,,,,,,,0.530864198,53.1,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1774702,,,,,,,0.456790123,45.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1803929,,,,,,,0.567901235,56.8,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1810018,,,,,,,0.586419753,58.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1874962,,,,,,,0.574074074,57.4,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1941889,,,,,,,0.450617284,45.1,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2046275,,,,,,,0.469135802,46.9,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2059347,,,,,,,0.613496933,61.3,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2163486,,,,,,,0.407407407,40.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2185205,,,,,,,0.425925926,42.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2306623,,,,,,,0.555555556,55.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2449537,,,,,,,0.546583851,54.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2512357,,,,,,,0.518518519,51.9,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2595356,,,,,,,0.35,35.0,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2713193,,,,,,,0.549382716,54.9,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2745303,,,,,,,0.425925926,42.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,2805542,,,,,,,0.537037037,53.7,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,3063405,,,,,,,0.366459627,36.6,1978,,,,,,,,,,,,,,,,,,,,
0.52,51.9,3375882,,,,,,,0.4125,41.3,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,3401624,,,,,,,0.641509434,64.2,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,3730553,,,,,,,0.56875,56.9,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1288046,,,,,,,0.543209877,54.3,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1956110,,,,,,,0.45625,45.6,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,243481,,,,,,,0.49382716,49.4,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,481197,,,,,,,0.559006211,55.9,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1224539,,,,,,,0.50310559,50.3,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,69800,,,,,,,0.527950311,52.8,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,89500,,,,,,,0.549382716,54.9,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,125000,,,,,,,0.524691358,52.5,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,573913,,,,,,,0.487654321,48.8,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,825202,,,,,,,0.590062112,59.0,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,924245,,,,,,,0.50617284,50.6,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1070830,,,,,,,0.59375,59.4,1979,,,,,,,,,,,,,,,,,,,,
0.52,51.9,1272857,,,,,,,0.55625,55.6,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.0,172000,,,,,,,0.386503067,38.7,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.0,457165,,,,,,,0.333333333,33.3,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.1,815921,,,,,,,0.515337423,51.5,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.1,1539796,,,,,,,0.601226994,60.1,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.1,1669970,,,,,,,0.422360248,42.2,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.1,2594132,,,,,,,0.413580247,41.4,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.2,1162727,,,,,,,0.438271605,43.8,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.2,1193867,,,,,,,0.527607362,52.8,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.2,1318067,,,,,,,0.512345679,51.2,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.2,1335076,,,,,,,0.327160494,32.7,1979,,,,,,,,,,,,,,,,,,,,
0.52,52.2,1502494,,,,,,,0.50310559,50.3,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.2,2286610,,,,,,,0.617283951,61.7,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.2,2349181,,,,,,,0.51875,51.9,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.2,10000,,,,,,,0.40625,40.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.2,183180,,,,,,,0.432098765,43.2,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,177200,,,,,,,0.395061728,39.5,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,924496,,,,,,,0.54601227,54.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,977318,,,,,,,0.49375,49.4,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,1328381,,,,,,,0.515337423,51.5,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,1626662,,,,,,,0.570552147,57.1,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,1200,,,,,,,0.598765432,59.9,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,379973,,,,,,,0.564417178,56.4,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,72397,,,,,,,0.530864198,53.1,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,476100,,,,,,,0.47826087,47.8,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.3,74970,,,,,,,0.555555556,55.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.4,3099147,,,,,,,0.635802469,63.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,130073,,,,,,,0.413580247,41.4,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,715394,,,,,,,0.512345679,51.2,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1131562,,,,,,,0.561728395,56.2,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1166099,,,,,,,0.512345679,51.2,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1352942,,,,,,,0.447852761,44.8,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1421391,,,,,,,0.36196319,36.2,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1437393,,,,,,,0.465838509,46.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1495482,,,,,,,0.456790123,45.7,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1630612,,,,,,,0.466257669,46.6,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1666025,,,,,,,0.413580247,41.4,1980,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1724146,,,,,,,0.46728972,46.7,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1782926,,,,,,,0.561904762,56.2,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1794527,,,,,,,0.546296296,54.6,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1965955,,,,,,,0.463636364,46.4,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,1971401,,,,,,,0.509433962,50.9,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2001105,,,,,,,0.358490566,35.8,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2037206,,,,,,,0.611111111,61.1,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2081506,,,,,,,0.504854369,50.5,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2082203,,,,,,,0.550458716,55.0,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2195128,,,,,,,0.554545455,55.5,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2261845,,,,,,,0.485436893,48.5,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2297718,,,,,,,0.572727273,57.3,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2315349,,,,,,,0.568807339,56.9,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2357561,,,,,,,0.372727273,37.3,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2519280,,,,,,,0.555555556,55.6,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2585895,,,,,,,0.551401869,55.1,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2701815,,,,,,,0.39047619,39.0,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2910386,,,,,,,0.587155963,58.7,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,2942251,,,,,,,0.551401869,55.1,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,3012765,,,,,,,0.446601942,44.7,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,3138696,,,,,,,0.372727273,37.3,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,3252462,,,,,,,0.4,40.0,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,3279589,,,,,,,0.504504505,50.5,1981,,,,,,,,,,,,,,,,,,,,
0.52,52.5,3643768,,,,,,,0.572815534,57.3,1981,,,,,,,,,,,,,,,,,,,,
0.53,52.5,137492,,,,,,,0.542857143,54.3,1981,,,,,,,,,,,,,,,,,,,,
0.53,52.6,101800,,,,,,,0.349056604,34.9,1981,,,,,,,,,,,,,,,,,,,,
0.53,52.6,318500,,,,,,,0.549382716,54.9,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,20735,,,,,,,0.576687117,57.7,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,106000,,,,,,,0.549382716,54.9,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,125500,,,,,,,0.574074074,57.4,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,491611,,,,,,,0.537037037,53.7,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,624036,,,,,,,0.450617284,45.1,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,731000,,,,,,,0.37654321,37.7,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,820905,,,,,,,0.481481481,48.1,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,831622,,,,,,,0.512345679,51.2,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.6,952706,,,,,,,0.475308642,47.5,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.7,51525,,,,,,,0.555555556,55.6,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,1162030,,,,,,,0.543209877,54.3,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,1628406,,,,,,,0.582822086,58.3,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,2455477,,,,,,,0.37037037,37.0,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,2567192,,,,,,,0.530864198,53.1,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,1392683,,,,,,,0.487654321,48.8,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,910784,,,,,,,0.401234568,40.1,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,1207581,,,,,,,0.419753086,42.0,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,1630939,,,,,,,0.549382716,54.9,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,2633633,,,,,,,0.518518519,51.9,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.8,2721073,,,,,,,0.5,50.0,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,500,,,,,,,0.469135802,46.9,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,800,,,,,,,0.537037037,53.7,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,25229,,,,,,,0.567901235,56.8,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,179273,,,,,,,0.395061728,39.5,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,201800,,,,,,,0.481481481,48.1,1982,,,,,,,,,,,,,,,,,,,,
0.53,52.9,872727,,,,,,,0.543209877,54.3,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,1460821,,,,,,,0.604938272,60.5,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,7550,,,,,,,0.481481481,48.1,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,157699,,,,,,,0.432098765,43.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,548169,,,,,,,0.611111111,61.1,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,589763,,,,,,,0.438271605,43.8,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,610677,,,,,,,0.456790123,45.7,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,797566,,,,,,,0.432098765,43.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,1038560,,,,,,,0.567901235,56.8,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,1340934,,,,,,,0.524691358,52.5,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,50350,,,,,,,0.484662577,48.5,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,454900,,,,,,,0.558282209,55.8,1983,,,,,,,,,,,,,,,,,,,,
0.53,52.9,692492,,,,,,,0.537037037,53.7,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,555668,,,,,,,0.432098765,43.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,740404,,,,,,,0.503067485,50.3,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,760053,,,,,,,0.561728395,56.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,801749,,,,,,,0.419753086,42.0,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,856815,,,,,,,0.456790123,45.7,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,858708,,,,,,,0.552147239,55.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,914227,,,,,,,0.518518519,51.9,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1098557,,,,,,,0.496932515,49.7,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1135590,,,,,,,0.37037037,37.0,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1470364,,,,,,,0.487654321,48.8,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1660551,,,,,,,0.487654321,48.8,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1692432,,,,,,,0.472392638,47.2,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1714843,,,,,,,0.549382716,54.9,1983,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1750754,,,,,,,0.49382716,49.4,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1792054,,,,,,,0.524691358,52.5,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1799818,,,,,,,0.530864198,53.1,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1863215,,,,,,,0.5,50.0,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1865583,,,,,,,0.456790123,45.7,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1882655,,,,,,,0.596273292,59.6,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1908969,,,,,,,0.432098765,43.2,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1939594,,,,,,,0.460122699,46.0,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2078365,,,,,,,0.641975309,64.2,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2153585,,,,,,,0.49382716,49.4,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2252616,,,,,,,0.518518519,51.9,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2259948,,,,,,,0.487654321,48.8,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2267928,,,,,,,0.416149068,41.6,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2319792,,,,,,,0.5,50.0,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2373631,,,,,,,0.48447205,48.4,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2399786,,,,,,,0.537037037,53.7,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2652422,,,,,,,0.555555556,55.6,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2681156,,,,,,,0.475308642,47.5,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,2930768,,,,,,,0.5,50.0,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3002950,,,,,,,0.462962963,46.3,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3011539,,,,,,,0.567901235,56.8,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3017143,,,,,,,0.456790123,45.7,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3166321,,,,,,,0.407407407,40.7,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3250092,,,,,,,0.518518519,51.9,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3301218,,,,,,,0.428571429,42.9,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3324246,,,,,,,0.54601227,54.6,1984,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3387303,,,,,,,0.407407407,40.7,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3430403,,,,,,,0.51552795,51.6,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3444490,,,,,,,0.496932515,49.7,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.1,3884384,,,,,,,0.555555556,55.6,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.1,1865713,,,,,,,0.521472393,52.1,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,51779,,,,,,,0.475308642,47.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,129000,,,,,,,0.549382716,54.9,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,133884,,,,,,,0.37037037,37.0,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,476000,,,,,,,0.52173913,52.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,902443,,,,,,,0.512345679,51.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,919747,,,,,,,0.561728395,56.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,1491227,,,,,,,0.586419753,58.6,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,2134194,,,,,,,0.440993789,44.1,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,58800,,,,,,,0.475308642,47.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,112000,,,,,,,0.52173913,52.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,184500,,,,,,,0.602484472,60.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,324600,,,,,,,0.604938272,60.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,334500,,,,,,,0.475308642,47.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,747909,,,,,,,0.462962963,46.3,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,1181184,,,,,,,0.354037267,35.4,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.2,2268988,,,,,,,0.512345679,51.2,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.3,108000,,,,,,,0.456790123,45.7,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.3,144500,,,,,,,0.382716049,38.3,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.3,1027825,,,,,,,0.62345679,62.3,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.4,2416237,,,,,,,0.385093168,38.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.4,15000,,,,,,,0.614906832,61.5,1985,,,,,,,,,,,,,,,,,,,,
0.53,53.4,38599,,,,,,,0.447204969,44.7,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.4,1838413,,,,,,,0.450617284,45.1,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.4,1918623,,,,,,,0.590062112,59.0,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.4,2493859,,,,,,,0.567901235,56.8,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.4,2740888,,,,,,,0.444444444,44.4,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.4,3394750,,,,,,,0.4375,43.8,1986,,,,,,,,,,,,,,,,,,,,
0.53,53.5,3402209,,,,,,,0.530864198,53.1,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.5,137000,,,,,,,0.515337423,51.5,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.5,1048457,,,,,,,0.537037037,53.7,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.5,340384,,,,,,,0.592592593,59.3,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.5,1101351,,,,,,,0.469135802,46.9,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.6,177456,,,,,,,0.450617284,45.1,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.6,94964,,,,,,,0.47826087,47.8,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.6,216500,,,,,,,0.438271605,43.8,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.6,234873,,,,,,,0.48447205,48.4,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.6,355504,,,,,,,0.555555556,55.6,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,908149,,,,,,,0.666666667,66.7,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,957700,,,,,,,0.469135802,46.9,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,962727,,,,,,,0.534161491,53.4,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,977226,,,,,,,0.395061728,39.5,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1108191,,,,,,,0.456790123,45.7,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1228846,,,,,,,0.413580247,41.4,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1434632,,,,,,,0.512345679,51.2,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1447963,,,,,,,0.49068323,49.1,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1464109,,,,,,,0.537037037,53.7,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1567787,,,,,,,0.527607362,52.8,1986,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1594593,,,,,,,0.428571429,42.9,1987,,,,,,,,,,,,,,,,,,,,
0.54,53.7,1682673,,,,,,,0.413580247,41.4,1987,,,,,,,,,,,,,,,,,,,,
